DateTime,Food_Amount_gr,Location_Id,Remaining_Time,1,2,3,4
2020-10-20 18:00:00,878,1,14.0,1,0,0,0
2020-10-20 19:00:00,834,1,13.0,1,0,0,0
2020-10-20 20:00:00,749,1,12.0,1,0,0,0
2020-10-20 21:00:00,660,1,11.0,1,0,0,0
2020-10-20 22:00:00,574,1,10.0,1,0,0,0
2020-10-20 23:00:00,536,1,9.0,1,0,0,0
2020-10-21 00:00:00,467,1,8.0,1,0,0,0
2020-10-21 01:00:00,417,1,7.0,1,0,0,0
2020-10-21 02:00:00,380,1,6.0,1,0,0,0
2020-10-21 03:00:00,318,1,5.0,1,0,0,0
2020-10-21 04:00:00,246,1,4.0,1,0,0,0
2020-10-21 05:00:00,167,1,3.0,1,0,0,0
2020-10-21 06:00:00,91,1,2.0,1,0,0,0
2020-10-21 07:00:00,8,1,17.0,1,0,0,0
2020-10-21 08:00:00,0,1,16.0,1,0,0,0
2020-10-21 09:00:00,975,1,15.0,1,0,0,0
2020-10-21 10:00:00,911,1,14.0,1,0,0,0
2020-10-21 11:00:00,815,1,13.0,1,0,0,0
2020-10-21 12:00:00,775,1,12.0,1,0,0,0
2020-10-21 13:00:00,721,1,11.0,1,0,0,0
2020-10-21 14:00:00,634,1,10.0,1,0,0,0
2020-10-21 15:00:00,577,1,9.0,1,0,0,0
2020-10-21 16:00:00,515,1,8.0,1,0,0,0
2020-10-21 17:00:00,444,1,7.0,1,0,0,0
2020-10-21 18:00:00,398,1,6.0,1,0,0,0
2020-10-21 19:00:00,338,1,5.0,1,0,0,0
2020-10-21 20:00:00,290,1,4.0,1,0,0,0
2020-10-21 21:00:00,201,1,3.0,1,0,0,0
2020-10-21 22:00:00,133,1,2.0,1,0,0,0
2020-10-21 23:00:00,67,1,17.0,1,0,0,0
2020-10-22 00:00:00,0,1,16.0,1,0,0,0
2020-10-22 01:00:00,903,1,15.0,1,0,0,0
2020-10-22 02:00:00,842,1,14.0,1,0,0,0
2020-10-22 03:00:00,802,1,13.0,1,0,0,0
2020-10-22 04:00:00,730,1,12.0,1,0,0,0
2020-10-22 05:00:00,701,1,11.0,1,0,0,0
2020-10-22 06:00:00,672,1,10.0,1,0,0,0
2020-10-22 07:00:00,601,1,9.0,1,0,0,0
2020-10-22 08:00:00,525,1,8.0,1,0,0,0
2020-10-22 09:00:00,494,1,7.0,1,0,0,0
2020-10-22 10:00:00,425,1,6.0,1,0,0,0
2020-10-22 11:00:00,375,1,5.0,1,0,0,0
2020-10-22 12:00:00,327,1,4.0,1,0,0,0
2020-10-22 13:00:00,243,1,3.0,1,0,0,0
2020-10-22 14:00:00,145,1,2.0,1,0,0,0
2020-10-22 15:00:00,50,1,20.0,1,0,0,0
2020-10-22 16:00:00,0,1,19.0,1,0,0,0
2020-10-22 17:00:00,940,1,18.0,1,0,0,0
2020-10-22 18:00:00,851,1,17.0,1,0,0,0
2020-10-22 19:00:00,788,1,16.0,1,0,0,0
2020-10-22 20:00:00,756,1,15.0,1,0,0,0
2020-10-22 21:00:00,716,1,14.0,1,0,0,0
2020-10-22 22:00:00,619,1,13.0,1,0,0,0
2020-10-22 23:00:00,592,1,12.0,1,0,0,0
2020-10-23 00:00:00,547,1,11.0,1,0,0,0
2020-10-23 01:00:00,479,1,10.0,1,0,0,0
2020-10-23 02:00:00,424,1,9.0,1,0,0,0
2020-10-23 03:00:00,326,1,8.0,1,0,0,0
2020-10-23 04:00:00,302,1,7.0,1,0,0,0
2020-10-23 05:00:00,263,1,6.0,1,0,0,0
2020-10-23 06:00:00,193,1,5.0,1,0,0,0
2020-10-23 07:00:00,149,1,4.0,1,0,0,0
2020-10-23 08:00:00,122,1,3.0,1,0,0,0
2020-10-23 09:00:00,102,1,2.0,1,0,0,0
2020-10-23 10:00:00,15,1,18.0,1,0,0,0
2020-10-23 11:00:00,0,1,17.0,1,0,0,0
2020-10-23 12:00:00,912,1,16.0,1,0,0,0
2020-10-23 13:00:00,833,1,15.0,1,0,0,0
2020-10-23 14:00:00,771,1,14.0,1,0,0,0
2020-10-23 15:00:00,719,1,13.0,1,0,0,0
2020-10-23 16:00:00,643,1,12.0,1,0,0,0
2020-10-23 17:00:00,614,1,11.0,1,0,0,0
2020-10-23 18:00:00,565,1,10.0,1,0,0,0
2020-10-23 19:00:00,537,1,9.0,1,0,0,0
2020-10-23 20:00:00,504,1,8.0,1,0,0,0
2020-10-23 21:00:00,425,1,7.0,1,0,0,0
2020-10-23 22:00:00,328,1,6.0,1,0,0,0
2020-10-23 23:00:00,273,1,5.0,1,0,0,0
2020-10-24 00:00:00,210,1,4.0,1,0,0,0
2020-10-24 01:00:00,149,1,3.0,1,0,0,0
2020-10-24 02:00:00,128,1,2.0,1,0,0,0
2020-10-24 03:00:00,85,1,19.0,1,0,0,0
2020-10-24 04:00:00,0,1,18.0,1,0,0,0
2020-10-24 05:00:00,938,1,17.0,1,0,0,0
2020-10-24 06:00:00,868,1,16.0,1,0,0,0
2020-10-24 07:00:00,845,1,15.0,1,0,0,0
2020-10-24 08:00:00,816,1,14.0,1,0,0,0
2020-10-24 09:00:00,751,1,13.0,1,0,0,0
2020-10-24 10:00:00,710,1,12.0,1,0,0,0
2020-10-24 11:00:00,672,1,11.0,1,0,0,0
2020-10-24 12:00:00,625,1,10.0,1,0,0,0
2020-10-24 13:00:00,593,1,9.0,1,0,0,0
2020-10-24 14:00:00,573,1,8.0,1,0,0,0
2020-10-24 15:00:00,486,1,7.0,1,0,0,0
2020-10-24 16:00:00,440,1,6.0,1,0,0,0
2020-10-24 17:00:00,404,1,5.0,1,0,0,0
2020-10-24 18:00:00,305,1,4.0,1,0,0,0
2020-10-24 19:00:00,221,1,3.0,1,0,0,0
2020-10-24 20:00:00,177,1,2.0,1,0,0,0
2020-10-24 21:00:00,85,1,17.0,1,0,0,0
2020-10-24 22:00:00,0,1,16.0,1,0,0,0
2020-10-24 23:00:00,976,1,15.0,1,0,0,0
2020-10-25 00:00:00,894,1,14.0,1,0,0,0
2020-10-25 01:00:00,815,1,13.0,1,0,0,0
2020-10-25 02:00:00,737,1,12.0,1,0,0,0
2020-10-25 03:00:00,659,1,11.0,1,0,0,0
2020-10-25 04:00:00,562,1,10.0,1,0,0,0
2020-10-25 05:00:00,474,1,9.0,1,0,0,0
2020-10-25 06:00:00,402,1,8.0,1,0,0,0
2020-10-25 07:00:00,379,1,7.0,1,0,0,0
2020-10-25 08:00:00,298,1,6.0,1,0,0,0
2020-10-25 09:00:00,213,1,5.0,1,0,0,0
2020-10-25 10:00:00,186,1,4.0,1,0,0,0
2020-10-25 11:00:00,164,1,3.0,1,0,0,0
2020-10-25 12:00:00,133,1,2.0,1,0,0,0
2020-10-25 13:00:00,80,1,22.0,1,0,0,0
2020-10-25 14:00:00,0,1,21.0,1,0,0,0
2020-10-25 15:00:00,976,1,20.0,1,0,0,0
2020-10-25 16:00:00,940,1,19.0,1,0,0,0
2020-10-25 17:00:00,911,1,18.0,1,0,0,0
2020-10-25 18:00:00,864,1,17.0,1,0,0,0
2020-10-25 19:00:00,825,1,16.0,1,0,0,0
2020-10-25 20:00:00,785,1,15.0,1,0,0,0
2020-10-25 21:00:00,727,1,14.0,1,0,0,0
2020-10-25 22:00:00,701,1,13.0,1,0,0,0
2020-10-25 23:00:00,634,1,12.0,1,0,0,0
2020-10-26 00:00:00,557,1,11.0,1,0,0,0
2020-10-26 01:00:00,506,1,10.0,1,0,0,0
2020-10-26 02:00:00,478,1,9.0,1,0,0,0
2020-10-26 03:00:00,433,1,8.0,1,0,0,0
2020-10-26 04:00:00,404,1,7.0,1,0,0,0
2020-10-26 05:00:00,363,1,6.0,1,0,0,0
2020-10-26 06:00:00,320,1,5.0,1,0,0,0
2020-10-26 07:00:00,239,1,4.0,1,0,0,0
2020-10-26 08:00:00,144,1,3.0,1,0,0,0
2020-10-26 09:00:00,86,1,2.0,1,0,0,0
2020-10-26 10:00:00,4,1,21.0,1,0,0,0
2020-10-26 11:00:00,0,1,20.0,1,0,0,0
2020-10-26 12:00:00,942,1,19.0,1,0,0,0
2020-10-26 13:00:00,912,1,18.0,1,0,0,0
2020-10-26 14:00:00,872,1,17.0,1,0,0,0
2020-10-26 15:00:00,801,1,16.0,1,0,0,0
2020-10-26 16:00:00,780,1,15.0,1,0,0,0
2020-10-26 17:00:00,724,1,14.0,1,0,0,0
2020-10-26 18:00:00,686,1,13.0,1,0,0,0
2020-10-26 19:00:00,643,1,12.0,1,0,0,0
2020-10-26 20:00:00,604,1,11.0,1,0,0,0
2020-10-26 21:00:00,583,1,10.0,1,0,0,0
2020-10-26 22:00:00,514,1,9.0,1,0,0,0
2020-10-26 23:00:00,417,1,8.0,1,0,0,0
2020-10-27 00:00:00,393,1,7.0,1,0,0,0
2020-10-27 01:00:00,333,1,6.0,1,0,0,0
2020-10-27 02:00:00,283,1,5.0,1,0,0,0
2020-10-27 03:00:00,225,1,4.0,1,0,0,0
2020-10-27 04:00:00,153,1,3.0,1,0,0,0
2020-10-27 05:00:00,128,1,2.0,1,0,0,0
2020-10-27 06:00:00,68,1,18.0,1,0,0,0
2020-10-27 07:00:00,0,1,17.0,1,0,0,0
2020-10-27 08:00:00,951,1,16.0,1,0,0,0
2020-10-27 09:00:00,883,1,15.0,1,0,0,0
2020-10-27 10:00:00,853,1,14.0,1,0,0,0
2020-10-27 11:00:00,764,1,13.0,1,0,0,0
2020-10-27 12:00:00,671,1,12.0,1,0,0,0
2020-10-27 13:00:00,620,1,11.0,1,0,0,0
2020-10-27 14:00:00,534,1,10.0,1,0,0,0
2020-10-27 15:00:00,447,1,9.0,1,0,0,0
2020-10-27 16:00:00,404,1,8.0,1,0,0,0
2020-10-27 17:00:00,349,1,7.0,1,0,0,0
2020-10-27 18:00:00,291,1,6.0,1,0,0,0
2020-10-27 19:00:00,269,1,5.0,1,0,0,0
2020-10-27 20:00:00,206,1,4.0,1,0,0,0
2020-10-27 21:00:00,166,1,3.0,1,0,0,0
2020-10-27 22:00:00,72,1,2.0,1,0,0,0
2020-10-27 23:00:00,46,1,21.0,1,0,0,0
2020-10-28 00:00:00,0,1,20.0,1,0,0,0
2020-10-28 01:00:00,941,1,19.0,1,0,0,0
2020-10-28 02:00:00,880,1,18.0,1,0,0,0
2020-10-28 03:00:00,787,1,17.0,1,0,0,0
2020-10-28 04:00:00,766,1,16.0,1,0,0,0
2020-10-28 05:00:00,737,1,15.0,1,0,0,0
2020-10-28 06:00:00,691,1,14.0,1,0,0,0
2020-10-28 07:00:00,656,1,13.0,1,0,0,0
2020-10-28 08:00:00,592,1,12.0,1,0,0,0
2020-10-28 09:00:00,522,1,11.0,1,0,0,0
2020-10-28 10:00:00,491,1,10.0,1,0,0,0
2020-10-28 11:00:00,427,1,9.0,1,0,0,0
2020-10-28 12:00:00,393,1,8.0,1,0,0,0
2020-10-28 13:00:00,352,1,7.0,1,0,0,0
2020-10-28 14:00:00,293,1,6.0,1,0,0,0
2020-10-28 15:00:00,245,1,5.0,1,0,0,0
2020-10-28 16:00:00,170,1,4.0,1,0,0,0
2020-10-28 17:00:00,131,1,3.0,1,0,0,0
2020-10-28 18:00:00,65,1,2.0,1,0,0,0
2020-10-28 19:00:00,18,1,21.0,1,0,0,0
2020-10-28 20:00:00,0,1,20.0,1,0,0,0
2020-10-28 21:00:00,980,1,19.0,1,0,0,0
2020-10-28 22:00:00,915,1,18.0,1,0,0,0
2020-10-28 23:00:00,816,1,17.0,1,0,0,0
2020-10-29 00:00:00,794,1,16.0,1,0,0,0
2020-10-29 01:00:00,734,1,15.0,1,0,0,0
2020-10-29 02:00:00,650,1,14.0,1,0,0,0
2020-10-29 03:00:00,630,1,13.0,1,0,0,0
2020-10-29 04:00:00,564,1,12.0,1,0,0,0
2020-10-29 05:00:00,534,1,11.0,1,0,0,0
2020-10-29 06:00:00,444,1,10.0,1,0,0,0
2020-10-29 07:00:00,420,1,9.0,1,0,0,0
2020-10-29 08:00:00,393,1,8.0,1,0,0,0
2020-10-29 09:00:00,338,1,7.0,1,0,0,0
2020-10-29 10:00:00,304,1,6.0,1,0,0,0
2020-10-29 11:00:00,276,1,5.0,1,0,0,0
2020-10-29 12:00:00,200,1,4.0,1,0,0,0
2020-10-29 13:00:00,126,1,3.0,1,0,0,0
2020-10-29 14:00:00,48,1,2.0,1,0,0,0
2020-10-29 15:00:00,1,1,19.0,1,0,0,0
2020-10-29 16:00:00,0,1,18.0,1,0,0,0
2020-10-29 17:00:00,918,1,17.0,1,0,0,0
2020-10-29 18:00:00,819,1,16.0,1,0,0,0
2020-10-29 19:00:00,766,1,15.0,1,0,0,0
2020-10-29 20:00:00,718,1,14.0,1,0,0,0
2020-10-29 21:00:00,687,1,13.0,1,0,0,0
2020-10-29 22:00:00,644,1,12.0,1,0,0,0
2020-10-29 23:00:00,590,1,11.0,1,0,0,0
2020-10-30 00:00:00,538,1,10.0,1,0,0,0
2020-10-30 01:00:00,494,1,9.0,1,0,0,0
2020-10-30 02:00:00,422,1,8.0,1,0,0,0
2020-10-30 03:00:00,351,1,7.0,1,0,0,0
2020-10-30 04:00:00,264,1,6.0,1,0,0,0
2020-10-30 05:00:00,217,1,5.0,1,0,0,0
2020-10-30 06:00:00,177,1,4.0,1,0,0,0
2020-10-30 07:00:00,154,1,3.0,1,0,0,0
2020-10-30 08:00:00,81,1,2.0,1,0,0,0
2020-10-30 09:00:00,59,1,20.0,1,0,0,0
2020-10-30 10:00:00,0,1,19.0,1,0,0,0
2020-10-30 11:00:00,903,1,18.0,1,0,0,0
2020-10-30 12:00:00,859,1,17.0,1,0,0,0
2020-10-30 13:00:00,807,1,16.0,1,0,0,0
2020-10-30 14:00:00,747,1,15.0,1,0,0,0
2020-10-30 15:00:00,717,1,14.0,1,0,0,0
2020-10-30 16:00:00,645,1,13.0,1,0,0,0
2020-10-30 17:00:00,585,1,12.0,1,0,0,0
2020-10-30 18:00:00,499,1,11.0,1,0,0,0
2020-10-30 19:00:00,472,1,10.0,1,0,0,0
2020-10-30 20:00:00,432,1,9.0,1,0,0,0
2020-10-30 21:00:00,365,1,8.0,1,0,0,0
2020-10-30 22:00:00,298,1,7.0,1,0,0,0
2020-10-30 23:00:00,266,1,6.0,1,0,0,0
2020-10-31 00:00:00,213,1,5.0,1,0,0,0
2020-10-31 01:00:00,192,1,4.0,1,0,0,0
2020-10-31 02:00:00,134,1,3.0,1,0,0,0
2020-10-31 03:00:00,111,1,2.0,1,0,0,0
2020-10-31 04:00:00,51,1,18.0,1,0,0,0
2020-10-31 05:00:00,0,1,17.0,1,0,0,0
2020-10-31 06:00:00,974,1,16.0,1,0,0,0
2020-10-31 07:00:00,891,1,15.0,1,0,0,0
2020-10-31 08:00:00,815,1,14.0,1,0,0,0
2020-10-31 09:00:00,760,1,13.0,1,0,0,0
2020-10-31 10:00:00,731,1,12.0,1,0,0,0
2020-10-31 11:00:00,701,1,11.0,1,0,0,0
2020-10-31 12:00:00,611,1,10.0,1,0,0,0
2020-10-31 13:00:00,552,1,9.0,1,0,0,0
2020-10-31 14:00:00,527,1,8.0,1,0,0,0
2020-10-31 15:00:00,467,1,7.0,1,0,0,0
2020-10-31 16:00:00,377,1,6.0,1,0,0,0
2020-10-31 17:00:00,312,1,5.0,1,0,0,0
2020-10-31 18:00:00,251,1,4.0,1,0,0,0
2020-10-31 19:00:00,178,1,3.0,1,0,0,0
2020-10-31 20:00:00,123,1,2.0,1,0,0,0
2020-10-31 21:00:00,37,1,15.0,1,0,0,0
2020-10-31 22:00:00,0,1,14.0,1,0,0,0
2020-10-31 23:00:00,923,1,13.0,1,0,0,0
2020-11-01 00:00:00,871,1,12.0,1,0,0,0
2020-11-01 01:00:00,806,1,11.0,1,0,0,0
2020-11-01 02:00:00,740,1,10.0,1,0,0,0
2020-11-01 03:00:00,664,1,9.0,1,0,0,0
2020-11-01 04:00:00,571,1,8.0,1,0,0,0
2020-11-01 05:00:00,502,1,7.0,1,0,0,0
2020-11-01 06:00:00,411,1,6.0,1,0,0,0
2020-11-01 07:00:00,387,1,5.0,1,0,0,0
2020-11-01 08:00:00,327,1,4.0,1,0,0,0
2020-11-01 09:00:00,233,1,3.0,1,0,0,0
2020-11-01 10:00:00,140,1,2.0,1,0,0,0
2020-11-01 11:00:00,42,1,19.0,1,0,0,0
2020-11-01 12:00:00,0,1,18.0,1,0,0,0
2020-11-01 13:00:00,975,1,17.0,1,0,0,0
2020-11-01 14:00:00,931,1,16.0,1,0,0,0
2020-11-01 15:00:00,841,1,15.0,1,0,0,0
2020-11-01 16:00:00,790,1,14.0,1,0,0,0
2020-11-01 17:00:00,761,1,13.0,1,0,0,0
2020-11-01 18:00:00,712,1,12.0,1,0,0,0
2020-11-01 19:00:00,619,1,11.0,1,0,0,0
2020-11-01 20:00:00,593,1,10.0,1,0,0,0
2020-11-01 21:00:00,572,1,9.0,1,0,0,0
2020-11-01 22:00:00,516,1,8.0,1,0,0,0
2020-11-01 23:00:00,440,1,7.0,1,0,0,0
2020-11-02 00:00:00,341,1,6.0,1,0,0,0
2020-11-02 01:00:00,279,1,5.0,1,0,0,0
2020-11-02 02:00:00,229,1,4.0,1,0,0,0
2020-11-02 03:00:00,137,1,3.0,1,0,0,0
2020-11-02 04:00:00,93,1,2.0,1,0,0,0
2020-11-02 05:00:00,35,1,17.0,1,0,0,0
2020-11-02 06:00:00,0,1,16.0,1,0,0,0
2020-11-02 07:00:00,979,1,15.0,1,0,0,0
2020-11-02 08:00:00,887,1,14.0,1,0,0,0
2020-11-02 09:00:00,844,1,13.0,1,0,0,0
2020-11-02 10:00:00,780,1,12.0,1,0,0,0
2020-11-02 11:00:00,748,1,11.0,1,0,0,0
2020-11-02 12:00:00,677,1,10.0,1,0,0,0
2020-11-02 13:00:00,606,1,9.0,1,0,0,0
2020-11-02 14:00:00,537,1,8.0,1,0,0,0
2020-11-02 15:00:00,470,1,7.0,1,0,0,0
2020-11-02 16:00:00,424,1,6.0,1,0,0,0
2020-11-02 17:00:00,349,1,5.0,1,0,0,0
2020-11-02 18:00:00,296,1,4.0,1,0,0,0
2020-11-02 19:00:00,217,1,3.0,1,0,0,0
2020-11-02 20:00:00,141,1,2.0,1,0,0,0
2020-11-02 21:00:00,45,1,18.0,1,0,0,0
2020-11-02 22:00:00,0,1,17.0,1,0,0,0
2020-11-02 23:00:00,962,1,16.0,1,0,0,0
2020-11-03 00:00:00,942,1,15.0,1,0,0,0
2020-11-03 01:00:00,883,1,14.0,1,0,0,0
2020-11-03 02:00:00,796,1,13.0,1,0,0,0
2020-11-03 03:00:00,760,1,12.0,1,0,0,0
2020-11-03 04:00:00,703,1,11.0,1,0,0,0
2020-11-03 05:00:00,658,1,10.0,1,0,0,0
2020-11-03 06:00:00,614,1,9.0,1,0,0,0
2020-11-03 07:00:00,569,1,8.0,1,0,0,0
2020-11-03 08:00:00,476,1,7.0,1,0,0,0
2020-11-03 09:00:00,382,1,6.0,1,0,0,0
2020-11-03 10:00:00,357,1,5.0,1,0,0,0
2020-11-03 11:00:00,300,1,4.0,1,0,0,0
2020-11-03 12:00:00,243,1,3.0,1,0,0,0
2020-11-03 13:00:00,168,1,2.0,1,0,0,0
2020-11-03 14:00:00,71,1,17.0,1,0,0,0
2020-11-03 15:00:00,0,1,16.0,1,0,0,0
2020-11-03 16:00:00,971,1,15.0,1,0,0,0
2020-11-03 17:00:00,941,1,14.0,1,0,0,0
2020-11-03 18:00:00,884,1,13.0,1,0,0,0
2020-11-03 19:00:00,843,1,12.0,1,0,0,0
2020-11-03 20:00:00,749,1,11.0,1,0,0,0
2020-11-03 21:00:00,665,1,10.0,1,0,0,0
2020-11-03 22:00:00,574,1,9.0,1,0,0,0
2020-11-03 23:00:00,515,1,8.0,1,0,0,0
2020-11-04 00:00:00,452,1,7.0,1,0,0,0
2020-11-04 01:00:00,358,1,6.0,1,0,0,0
2020-11-04 02:00:00,280,1,5.0,1,0,0,0
2020-11-04 03:00:00,203,1,4.0,1,0,0,0
2020-11-04 04:00:00,167,1,3.0,1,0,0,0
2020-11-04 05:00:00,101,1,2.0,1,0,0,0
2020-11-04 06:00:00,4,1,17.0,1,0,0,0
2020-11-04 07:00:00,0,1,16.0,1,0,0,0
2020-11-04 08:00:00,922,1,15.0,1,0,0,0
2020-11-04 09:00:00,830,1,14.0,1,0,0,0
2020-11-04 10:00:00,735,1,13.0,1,0,0,0
2020-11-04 11:00:00,645,1,12.0,1,0,0,0
2020-11-04 12:00:00,586,1,11.0,1,0,0,0
2020-11-04 13:00:00,487,1,10.0,1,0,0,0
2020-11-04 14:00:00,441,1,9.0,1,0,0,0
2020-11-04 15:00:00,361,1,8.0,1,0,0,0
2020-11-04 16:00:00,327,1,7.0,1,0,0,0
2020-11-04 17:00:00,279,1,6.0,1,0,0,0
2020-11-04 18:00:00,249,1,5.0,1,0,0,0
2020-11-04 19:00:00,161,1,4.0,1,0,0,0
2020-11-04 20:00:00,134,1,3.0,1,0,0,0
2020-11-04 21:00:00,76,1,2.0,1,0,0,0
2020-11-04 22:00:00,12,1,18.0,1,0,0,0
2020-11-04 23:00:00,0,1,17.0,1,0,0,0
2020-11-05 00:00:00,974,1,16.0,1,0,0,0
2020-11-05 01:00:00,929,1,15.0,1,0,0,0
2020-11-05 02:00:00,853,1,14.0,1,0,0,0
2020-11-05 03:00:00,808,1,13.0,1,0,0,0
2020-11-05 04:00:00,718,1,12.0,1,0,0,0
2020-11-05 05:00:00,661,1,11.0,1,0,0,0
2020-11-05 06:00:00,565,1,10.0,1,0,0,0
2020-11-05 07:00:00,496,1,9.0,1,0,0,0
2020-11-05 08:00:00,425,1,8.0,1,0,0,0
2020-11-05 09:00:00,378,1,7.0,1,0,0,0
2020-11-05 10:00:00,342,1,6.0,1,0,0,0
2020-11-05 11:00:00,272,1,5.0,1,0,0,0
2020-11-05 12:00:00,231,1,4.0,1,0,0,0
2020-11-05 13:00:00,148,1,3.0,1,0,0,0
2020-11-05 14:00:00,119,1,2.0,1,0,0,0
2020-11-05 15:00:00,26,1,18.0,1,0,0,0
2020-11-05 16:00:00,0,1,17.0,1,0,0,0
2020-11-05 17:00:00,929,1,16.0,1,0,0,0
2020-11-05 18:00:00,874,1,15.0,1,0,0,0
2020-11-05 19:00:00,823,1,14.0,1,0,0,0
2020-11-05 20:00:00,746,1,13.0,1,0,0,0
2020-11-05 21:00:00,699,1,12.0,1,0,0,0
2020-11-05 22:00:00,618,1,11.0,1,0,0,0
2020-11-05 23:00:00,539,1,10.0,1,0,0,0
2020-11-06 00:00:00,514,1,9.0,1,0,0,0
2020-11-06 01:00:00,466,1,8.0,1,0,0,0
2020-11-06 02:00:00,426,1,7.0,1,0,0,0
2020-11-06 03:00:00,397,1,6.0,1,0,0,0
2020-11-06 04:00:00,342,1,5.0,1,0,0,0
2020-11-06 05:00:00,243,1,4.0,1,0,0,0
2020-11-06 06:00:00,152,1,3.0,1,0,0,0
2020-11-06 07:00:00,77,1,2.0,1,0,0,0
2020-11-06 08:00:00,49,1,18.0,1,0,0,0
2020-11-06 09:00:00,0,1,17.0,1,0,0,0
2020-11-06 10:00:00,972,1,16.0,1,0,0,0
2020-11-06 11:00:00,919,1,15.0,1,0,0,0
2020-11-06 12:00:00,864,1,14.0,1,0,0,0
2020-11-06 13:00:00,828,1,13.0,1,0,0,0
2020-11-06 14:00:00,735,1,12.0,1,0,0,0
2020-11-06 15:00:00,665,1,11.0,1,0,0,0
2020-11-06 16:00:00,607,1,10.0,1,0,0,0
2020-11-06 17:00:00,584,1,9.0,1,0,0,0
2020-11-06 18:00:00,553,1,8.0,1,0,0,0
2020-11-06 19:00:00,464,1,7.0,1,0,0,0
2020-11-06 20:00:00,369,1,6.0,1,0,0,0
2020-11-06 21:00:00,301,1,5.0,1,0,0,0
2020-11-06 22:00:00,266,1,4.0,1,0,0,0
2020-11-06 23:00:00,212,1,3.0,1,0,0,0
2020-11-07 00:00:00,146,1,2.0,1,0,0,0
2020-11-07 01:00:00,48,1,19.0,1,0,0,0
2020-11-07 02:00:00,0,1,18.0,1,0,0,0
2020-11-07 03:00:00,978,1,17.0,1,0,0,0
2020-11-07 04:00:00,942,1,16.0,1,0,0,0
2020-11-07 05:00:00,895,1,15.0,1,0,0,0
2020-11-07 06:00:00,869,1,14.0,1,0,0,0
2020-11-07 07:00:00,832,1,13.0,1,0,0,0
2020-11-07 08:00:00,747,1,12.0,1,0,0,0
2020-11-07 09:00:00,676,1,11.0,1,0,0,0
2020-11-07 10:00:00,611,1,10.0,1,0,0,0
2020-11-07 11:00:00,557,1,9.0,1,0,0,0
2020-11-07 12:00:00,502,1,8.0,1,0,0,0
2020-11-07 13:00:00,444,1,7.0,1,0,0,0
2020-11-07 14:00:00,375,1,6.0,1,0,0,0
2020-11-07 15:00:00,281,1,5.0,1,0,0,0
2020-11-07 16:00:00,190,1,4.0,1,0,0,0
2020-11-07 17:00:00,122,1,3.0,1,0,0,0
2020-11-07 18:00:00,92,1,2.0,1,0,0,0
2020-11-07 19:00:00,9,1,17.0,1,0,0,0
2020-11-07 20:00:00,0,1,16.0,1,0,0,0
2020-11-07 21:00:00,907,1,15.0,1,0,0,0
2020-11-07 22:00:00,856,1,14.0,1,0,0,0
2020-11-07 23:00:00,799,1,13.0,1,0,0,0
2020-11-08 00:00:00,766,1,12.0,1,0,0,0
2020-11-08 01:00:00,717,1,11.0,1,0,0,0
2020-11-08 02:00:00,632,1,10.0,1,0,0,0
2020-11-08 03:00:00,540,1,9.0,1,0,0,0
2020-11-08 04:00:00,508,1,8.0,1,0,0,0
2020-11-08 05:00:00,409,1,7.0,1,0,0,0
2020-11-08 06:00:00,362,1,6.0,1,0,0,0
2020-11-08 07:00:00,315,1,5.0,1,0,0,0
2020-11-08 08:00:00,254,1,4.0,1,0,0,0
2020-11-08 09:00:00,176,1,3.0,1,0,0,0
2020-11-08 10:00:00,94,1,2.0,1,0,0,0
2020-11-08 11:00:00,12,1,20.0,1,0,0,0
2020-11-08 12:00:00,0,1,19.0,1,0,0,0
2020-11-08 13:00:00,949,1,18.0,1,0,0,0
2020-11-08 14:00:00,868,1,17.0,1,0,0,0
2020-11-08 15:00:00,812,1,16.0,1,0,0,0
2020-11-08 16:00:00,792,1,15.0,1,0,0,0
2020-11-08 17:00:00,741,1,14.0,1,0,0,0
2020-11-08 18:00:00,719,1,13.0,1,0,0,0
2020-11-08 19:00:00,629,1,12.0,1,0,0,0
2020-11-08 20:00:00,558,1,11.0,1,0,0,0
2020-11-08 21:00:00,532,1,10.0,1,0,0,0
2020-11-08 22:00:00,494,1,9.0,1,0,0,0
2020-11-08 23:00:00,443,1,8.0,1,0,0,0
2020-11-09 00:00:00,354,1,7.0,1,0,0,0
2020-11-09 01:00:00,313,1,6.0,1,0,0,0
2020-11-09 02:00:00,252,1,5.0,1,0,0,0
2020-11-09 03:00:00,164,1,4.0,1,0,0,0
2020-11-09 04:00:00,92,1,3.0,1,0,0,0
2020-11-09 05:00:00,69,1,2.0,1,0,0,0
2020-11-09 06:00:00,2,1,20.0,1,0,0,0
2020-11-09 07:00:00,0,1,19.0,1,0,0,0
2020-11-09 08:00:00,925,1,18.0,1,0,0,0
2020-11-09 09:00:00,830,1,17.0,1,0,0,0
2020-11-09 10:00:00,799,1,16.0,1,0,0,0
2020-11-09 11:00:00,730,1,15.0,1,0,0,0
2020-11-09 12:00:00,692,1,14.0,1,0,0,0
2020-11-09 13:00:00,653,1,13.0,1,0,0,0
2020-11-09 14:00:00,600,1,12.0,1,0,0,0
2020-11-09 15:00:00,553,1,11.0,1,0,0,0
2020-11-09 16:00:00,485,1,10.0,1,0,0,0
2020-11-09 17:00:00,455,1,9.0,1,0,0,0
2020-11-09 18:00:00,397,1,8.0,1,0,0,0
